Anno;Codice regione;Regione;Codice ASL;ASL;SERD;Categoria Sostanza;Utenti
2024;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S02                    ;IPNOTICI E SEDATIVI;
2024;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S03                    ;IPNOTICI E SEDATIVI;
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S51                    ;IPNOTICI E SEDATIVI;2
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S52                    ;IPNOTICI E SEDATIVI;2
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S61                    ;IPNOTICI E SEDATIVI;1
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S71                    ;IPNOTICI E SEDATIVI;
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S72                    ;IPNOTICI E SEDATIVI;
2024;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S01                    ;IPNOTICI E SEDATIVI;1
2024;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S02                    ;IPNOTICI E SEDATIVI;3
2024;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S03                    ;IPNOTICI E SEDATIVI;1
2024;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S02                    ;IPNOTICI E SEDATIVI;2
2024;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S04                    ;IPNOTICI E SEDATIVI;
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S01                    ;IPNOTICI E SEDATIVI;1
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S03                    ;IPNOTICI E SEDATIVI;
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S11                    ;IPNOTICI E SEDATIVI;
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S12                    ;IPNOTICI E SEDATIVI;1
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S21                    ;IPNOTICI E SEDATIVI;1
2024;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;B06                    ;IPNOTICI E SEDATIVI;
2024;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;E06                    ;IPNOTICI E SEDATIVI;1
2024;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;S06                    ;IPNOTICI E SEDATIVI;
2024;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;A03                    ;IPNOTICI E SEDATIVI;1
2024;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S03                    ;IPNOTICI E SEDATIVI;1
2024;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S04                    ;IPNOTICI E SEDATIVI;1
2024;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S05                    ;IPNOTICI E SEDATIVI;4
2024;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;A01                    ;IPNOTICI E SEDATIVI;1
2024;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;A02                    ;IPNOTICI E SEDATIVI;
2024;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S01                    ;IPNOTICI E SEDATIVI;
2024;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S02                    ;IPNOTICI E SEDATIVI;10
2024;070;LIGURIA;101;IMPERIESE;S01                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;101;IMPERIESE;S02                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;101;IMPERIESE;S03                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;102;SAVONESE;S01                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;102;SAVONESE;S02                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;102;SAVONESE;S03                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;103;GENOVESE;S01                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;103;GENOVESE;S02                    ;IPNOTICI E SEDATIVI;1
2024;070;LIGURIA;103;GENOVESE;S03                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;103;GENOVESE;S04                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;103;GENOVESE;S05                    ;IPNOTICI E SEDATIVI;1
2024;070;LIGURIA;103;GENOVESE;S06                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;104;CHIAVARESE;S01                    ;IPNOTICI E SEDATIVI;7
2024;070;LIGURIA;105;SPEZZINO;S01                    ;IPNOTICI E SEDATIVI;
2024;070;LIGURIA;105;SPEZZINO;S02                    ;IPNOTICI E SEDATIVI;
2024;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S01                    ;IPNOTICI E SEDATIVI;3
2024;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S02                    ;IPNOTICI E SEDATIVI;11
2024;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S03                    ;IPNOTICI E SEDATIVI;10
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S01                    ;IPNOTICI E SEDATIVI;6
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S02                    ;IPNOTICI E SEDATIVI;2
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S03                    ;IPNOTICI E SEDATIVI;1
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S04                    ;IPNOTICI E SEDATIVI;4
2024;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S05                    ;IPNOTICI E SEDATIVI;1
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S01                    ;IPNOTICI E SEDATIVI;5
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S02                    ;IPNOTICI E SEDATIVI;16
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S03                    ;IPNOTICI E SEDATIVI;6
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S04                    ;IPNOTICI E SEDATIVI;4
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S05                    ;IPNOTICI E SEDATIVI;6
2024;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S06                    ;IPNOTICI E SEDATIVI;1
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S01                    ;IPNOTICI E SEDATIVI;4
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S02                    ;IPNOTICI E SEDATIVI;5
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S03                    ;IPNOTICI E SEDATIVI;10
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S04                    ;IPNOTICI E SEDATIVI;10
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S05                    ;IPNOTICI E SEDATIVI;2
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S06                    ;IPNOTICI E SEDATIVI;3
2024;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S07                    ;IPNOTICI E SEDATIVI;9
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;C09                    ;IPNOTICI E SEDATIVI;1
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S01                    ;IPNOTICI E SEDATIVI;5
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S03                    ;IPNOTICI E SEDATIVI;2
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S04                    ;IPNOTICI E SEDATIVI;2
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S05                    ;IPNOTICI E SEDATIVI;1
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S06                    ;IPNOTICI E SEDATIVI;3
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S07                    ;IPNOTICI E SEDATIVI;8
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S08                    ;IPNOTICI E SEDATIVI;4
2024;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S09                    ;IPNOTICI E SEDATIVI;10
2024;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;S01                    ;IPNOTICI E SEDATIVI;7
2024;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S01                    ;IPNOTICI E SEDATIVI;1
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S01                    ;IPNOTICI E SEDATIVI;10
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S02                    ;IPNOTICI E SEDATIVI;5
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S03                    ;IPNOTICI E SEDATIVI;6
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S05                    ;IPNOTICI E SEDATIVI;10
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S06                    ;IPNOTICI E SEDATIVI;7
2024;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S07                    ;IPNOTICI E SEDATIVI;10
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S21                    ;IPNOTICI E SEDATIVI;8
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S22                    ;IPNOTICI E SEDATIVI;5
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S23                    ;IPNOTICI E SEDATIVI;4
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S26                    ;IPNOTICI E SEDATIVI;3
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S27                    ;IPNOTICI E SEDATIVI;3
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S28                    ;IPNOTICI E SEDATIVI;3
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S30                    ;IPNOTICI E SEDATIVI;3
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S31                    ;IPNOTICI E SEDATIVI;
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S32                    ;IPNOTICI E SEDATIVI;4
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S33                    ;IPNOTICI E SEDATIVI;5
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S34                    ;IPNOTICI E SEDATIVI;4
2024;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S35                    ;IPNOTICI E SEDATIVI;1
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S41                    ;IPNOTICI E SEDATIVI;2
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S43                    ;IPNOTICI E SEDATIVI;7
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S44                    ;IPNOTICI E SEDATIVI;2
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S45                    ;IPNOTICI E SEDATIVI;2
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S46                    ;IPNOTICI E SEDATIVI;1
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S49                    ;IPNOTICI E SEDATIVI;10
2024;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S52                    ;IPNOTICI E SEDATIVI;5
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S62                    ;IPNOTICI E SEDATIVI;1
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S63                    ;IPNOTICI E SEDATIVI;
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S65                    ;IPNOTICI E SEDATIVI;2
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S66                    ;IPNOTICI E SEDATIVI;2
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S67                    ;IPNOTICI E SEDATIVI;2
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S69                    ;IPNOTICI E SEDATIVI;2
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S70                    ;IPNOTICI E SEDATIVI;4
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S71                    ;IPNOTICI E SEDATIVI;4
2024;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S72                    ;IPNOTICI E SEDATIVI;2
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S12                    ;IPNOTICI E SEDATIVI;
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S21                    ;IPNOTICI E SEDATIVI;
2024;100;UMBRIA;201;AUSL UMBRIA N. 1;S23                    ;IPNOTICI E SEDATIVI;
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S31                    ;IPNOTICI E SEDATIVI;
2024;100;UMBRIA;202;AUSL UMBRIA N. 2;S41                    ;IPNOTICI E SEDATIVI;
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S01                    ;IPNOTICI E SEDATIVI;2
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S02                    ;IPNOTICI E SEDATIVI;3
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S03                    ;IPNOTICI E SEDATIVI;4
2024;110;MARCHE;301;AST1 DI PESARO E URBINO;S14                    ;IPNOTICI E SEDATIVI;1
2024;110;MARCHE;302;AST2 DI ANCONA;S04                    ;IPNOTICI E SEDATIVI;2
2024;110;MARCHE;302;AST2 DI ANCONA;S05                    ;IPNOTICI E SEDATIVI;5
2024;110;MARCHE;302;AST2 DI ANCONA;S06                    ;IPNOTICI E SEDATIVI;3
2024;110;MARCHE;302;AST2 DI ANCONA;S07                    ;IPNOTICI E SEDATIVI;7
2024;110;MARCHE;303;AST3 DI MACERATA;S08                    ;IPNOTICI E SEDATIVI;1
2024;110;MARCHE;303;AST3 DI MACERATA;S09                    ;IPNOTICI E SEDATIVI;4
2024;110;MARCHE;303;AST3 DI MACERATA;S10                    ;IPNOTICI E SEDATIVI;
2024;110;MARCHE;304;AST4 DI FERMO;S11                    ;IPNOTICI E SEDATIVI;5
2024;110;MARCHE;305;AST5 DI ASCOLI PICENO;S12                    ;IPNOTICI E SEDATIVI;2
2024;110;MARCHE;305;AST5 DI ASCOLI PICENO;S13                    ;IPNOTICI E SEDATIVI;1
2024;120;LAZIO;109;VITERBO;S01                    ;IPNOTICI E SEDATIVI;1
2024;120;LAZIO;109;VITERBO;S04                    ;IPNOTICI E SEDATIVI;2
2024;120;LAZIO;110;RIETI;S03                    ;IPNOTICI E SEDATIVI;1
2024;120;LAZIO;111;LATINA;S03                    ;IPNOTICI E SEDATIVI;1
2024;120;LAZIO;111;LATINA;S04                    ;IPNOTICI E SEDATIVI;1
2024;120;LAZIO;112;FROSINONE;A06                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;112;FROSINONE;S02                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;112;FROSINONE;S06                    ;IPNOTICI E SEDATIVI;1
2024;120;LAZIO;112;FROSINONE;S08                    ;IPNOTICI E SEDATIVI;1
2024;120;LAZIO;201;ROMA 1;A01                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;201;ROMA 1;S03                    ;IPNOTICI E SEDATIVI;5
2024;120;LAZIO;201;ROMA 1;S05                    ;IPNOTICI E SEDATIVI;5
2024;120;LAZIO;201;ROMA 1;S06                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;201;ROMA 1;S08                    ;IPNOTICI E SEDATIVI;6
2024;120;LAZIO;202;ROMA 2;S01                    ;IPNOTICI E SEDATIVI;2
2024;120;LAZIO;202;ROMA 2;S03                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;202;ROMA 2;S05                    ;IPNOTICI E SEDATIVI;4
2024;120;LAZIO;202;ROMA 2;S06                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;202;ROMA 2;S07                    ;IPNOTICI E SEDATIVI;4
2024;120;LAZIO;202;ROMA 2;S08                    ;IPNOTICI E SEDATIVI;3
2024;120;LAZIO;203;ROMA 3;S02                    ;IPNOTICI E SEDATIVI;1
2024;120;LAZIO;203;ROMA 3;S03                    ;IPNOTICI E SEDATIVI;1
2024;120;LAZIO;204;ROMA 4;S01                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;204;ROMA 4;S03                    ;IPNOTICI E SEDATIVI;4
2024;120;LAZIO;205;ROMA 5;S01                    ;IPNOTICI E SEDATIVI;1
2024;120;LAZIO;205;ROMA 5;S02                    ;IPNOTICI E SEDATIVI;3
2024;120;LAZIO;205;ROMA 5;S03                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;205;ROMA 5;S04                    ;IPNOTICI E SEDATIVI;2
2024;120;LAZIO;206;ROMA 6;A02                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;206;ROMA 6;A06                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;206;ROMA 6;S02                    ;IPNOTICI E SEDATIVI;
2024;120;LAZIO;206;ROMA 6;S04                    ;IPNOTICI E SEDATIVI;2
2024;120;LAZIO;206;ROMA 6;S06                    ;IPNOTICI E SEDATIVI;2
2024;130;ABRUZZO;201;ASL AVEZZANO-SULMONA-L'AQUILA;S01                    ;IPNOTICI E SEDATIVI;1
2024;130;ABRUZZO;202;ASL LANCIANO-VASTO-CHIETI;S04                    ;IPNOTICI E SEDATIVI;1
2024;130;ABRUZZO;202;ASL LANCIANO-VASTO-CHIETI;S05                    ;IPNOTICI E SEDATIVI;
2024;140;MOLISE;201;ASREM;S01                    ;IPNOTICI E SEDATIVI;2
2024;150;CAMPANIA;201;A.S.L. AVELLINO;S02                    ;IPNOTICI E SEDATIVI;1
2024;150;CAMPANIA;203;A.S.L. CASERTA;S11                    ;IPNOTICI E SEDATIVI;
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S14                    ;IPNOTICI E SEDATIVI;1
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S16                    ;IPNOTICI E SEDATIVI;1
2024;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S17                    ;IPNOTICI E SEDATIVI;
2024;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S27                    ;IPNOTICI E SEDATIVI;2
2024;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S29                    ;IPNOTICI E SEDATIVI;1
2024;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S30                    ;IPNOTICI E SEDATIVI;1
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S32                    ;IPNOTICI E SEDATIVI;1
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S34                    ;IPNOTICI E SEDATIVI;1
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S36                    ;IPNOTICI E SEDATIVI;
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S38                    ;IPNOTICI E SEDATIVI;1
2024;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S39                    ;IPNOTICI E SEDATIVI;2
2024;150;CAMPANIA;207;A.S.L. SALERNO;S40                    ;IPNOTICI E SEDATIVI;2
2024;150;CAMPANIA;207;A.S.L. SALERNO;S42                    ;IPNOTICI E SEDATIVI;1
2024;150;CAMPANIA;207;A.S.L. SALERNO;S48                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;106;ASL BR;S21                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;106;ASL BR;S23                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;112;ASL TA;S52                    ;IPNOTICI E SEDATIVI;3
2024;160;PUGLIA;112;ASL TA;S55                    ;IPNOTICI E SEDATIVI;2
2024;160;PUGLIA;112;ASL TA;S56                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;113;ASL BT;S17                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;114;ASL BA;S01                    ;IPNOTICI E SEDATIVI;
2024;160;PUGLIA;114;ASL BA;S02                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;114;ASL BA;S03                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;114;ASL BA;S04                    ;IPNOTICI E SEDATIVI;
2024;160;PUGLIA;114;ASL BA;S08                    ;IPNOTICI E SEDATIVI;
2024;160;PUGLIA;114;ASL BA;S09                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;114;ASL BA;S13                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;114;ASL BA;S14                    ;IPNOTICI E SEDATIVI;
2024;160;PUGLIA;115;ASL FG;S31                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;115;ASL FG;S33                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;115;ASL FG;S34                    ;IPNOTICI E SEDATIVI;
2024;160;PUGLIA;115;ASL FG;S35                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;116;ASL LE;S47                    ;IPNOTICI E SEDATIVI;1
2024;160;PUGLIA;116;ASL LE;S48                    ;IPNOTICI E SEDATIVI;1
2024;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02                    ;IPNOTICI E SEDATIVI;1
2024;180;CALABRIA;201;A.S.P. COSENZA;S11                    ;IPNOTICI E SEDATIVI;1
2024;180;CALABRIA;201;A.S.P. COSENZA;S17                    ;IPNOTICI E SEDATIVI;1
2024;180;CALABRIA;202;A.S.P. CROTONE;S21                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;201;ASP AGRIGENTO;S01                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;202;ASP CALTANISSETTA;S01                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;203;ASP CATANIA;S01                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;203;ASP CATANIA;S02                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;203;ASP CATANIA;S05                    ;IPNOTICI E SEDATIVI;1
2024;190;SICILIA;203;ASP CATANIA;S06                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;203;ASP CATANIA;S07                    ;IPNOTICI E SEDATIVI;1
2024;190;SICILIA;203;ASP CATANIA;S08                    ;IPNOTICI E SEDATIVI;2
2024;190;SICILIA;203;ASP CATANIA;S09                    ;IPNOTICI E SEDATIVI;1
2024;190;SICILIA;204;ASP ENNA;S01                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;204;ASP ENNA;S02                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;206;ASP PALERMO;S04                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;206;ASP PALERMO;S08                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;206;ASP PALERMO;S12                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;207;ASP RAGUSA;S03                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;208;ASP SIRACUSA;S02                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;208;ASP SIRACUSA;S03                    ;IPNOTICI E SEDATIVI;
2024;190;SICILIA;208;ASP SIRACUSA;S04                    ;IPNOTICI E SEDATIVI;1
2024;200;SARDEGNA;303;ASL N. 3 DI NUORO;S10                    ;IPNOTICI E SEDATIVI;
2024;200;SARDEGNA;305;ASL N. 5 DI ORISTANO;S14                    ;IPNOTICI E SEDATIVI;
2024;200;SARDEGNA;306;ASL N. 6 DEL MEDIO CAMPIDANO;S15                    ;IPNOTICI E SEDATIVI;1
2024;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S19                    ;IPNOTICI E SEDATIVI;1
2024;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S20                    ;IPNOTICI E SEDATIVI;1
2024;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S21                    ;IPNOTICI E SEDATIVI;
2024;010;PIEMONTE;203;TO3;S01                    ;ALLUCINOGENI;1
2024;010;PIEMONTE;203;TO3;S13                    ;ALLUCINOGENI;1
2024;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;S01                    ;ALLUCINOGENI;1
2024;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S22                    ;ALLUCINOGENI;
2024;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S70                    ;ALLUCINOGENI;1
2024;030;LOMBARDIA;325;ATS DI BERGAMO;S01                    ;ALLUCINOGENI;1
2024;030;LOMBARDIA;326;ATS DI BRESCIA;S91                    ;ALLUCINOGENI;
2024;030;LOMBARDIA;326;ATS DI BRESCIA;S92                    ;ALLUCINOGENI;5
2024;030;LOMBARDIA;326;ATS DI BRESCIA;S94                    ;ALLUCINOGENI;
2024;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S06                    ;ALLUCINOGENI;1
2024;030;LOMBARDIA;707;ASST NORD MILANO;S08                    ;ALLUCINOGENI;1
2024;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S01                    ;ALLUCINOGENI;
2024;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S02                    ;ALLUCINOGENI;1
2024;030;LOMBARDIA;712;ASST LARIANA;S01                    ;ALLUCINOGENI;1
2024;030;LOMBARDIA;717;ASST DELLA BRIANZA;S10                    ;ALLUCINOGENI;1
2024;030;LOMBARDIA;720;ASST DI BERGAMO EST;S01                    ;ALLUCINOGENI;1
2024;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELL'ALTO ADIGE;S02                    ;ALLUCINOGENI;1
2024;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELL'ALTO ADIGE;S04                    ;ALLUCINOGENI;
2024;042;PROV. AUTON. TRENTO;101;AZIENDA SANITARIA DELLA P.A. DI TRENTO;S01                    ;ALLUCINOGENI;
2024;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S01                    ;ALLUCINOGENI;
2024;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S03                    ;ALLUCINOGENI;1
2024;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S04                    ;ALLUCINOGENI;1
2024;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S06                    ;ALLUCINOGENI;1
2024;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;S01                    ;ALLUCINOGENI;1
2024;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;S02                    ;ALLUCINOGENI;
2024;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S02                    ;ALLUCINOGENI;1
2024;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S03                    ;ALLUCINOGENI;1
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S61                    ;ALLUCINOGENI;3
2024;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S72                    ;ALLUCINOGENI;1
2024;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S02                    ;ALLUCINOGENI;1
2024;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S03                    ;ALLUCINOGENI;1
2024;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;B06                    ;ALLUCINOGENI;1
2024;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;E06                    ;ALLUCINOGENI;
2024;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S05                    ;ALLUCINOGENI;1
